Intra-componentDispersed Couplingorg.apache.oodt.cas.workflow.engine;Dispersed Coupling -> org.apache.oodt.cas.workflow.engine;[Dispersed Coupling -> NonBlockingIterativeWorkflowProcessorThread.getTaskNameById, Dispersed Coupling -> NonBlockingThreadPoolWorkflowEngine.satisfied, Dispersed Coupling -> NonBlockingShepardThread.checkTaskRequiredMetadata, Dispersed Coupling -> NonBlockingIterativeWorkflowProcessorThread.satisfied, Dispersed Coupling -> IterativeWorkflowProcessorThread.checkTaskRequiredMetadata, Dispersed Coupling -> IterativeWorkflowProcessorThread.getTaskNameById, Dispersed Coupling -> IterativeWorkflowProcessorThread.satisfied, Dispersed Coupling -> NonBlockingIterativeWorkflowProcessorThread.run, Dispersed Coupling -> NonBlockingShepardThread.satisfied, Dispersed Coupling -> NonBlockingThreadPoolWorkflowEngine.checkTaskRequiredMetadata]
Intra-componentFeature Envyorg.apache.oodt.cas.workflow.system;Feature Envy -> org.apache.oodt.cas.workflow.system;[Feature Envy -> XmlRpcWorkflowManagerClient.getTaskById, Feature Envy -> XmlRpcWorkflowManagerClient.getWorkflows, Feature Envy -> XmlRpcWorkflowManagerClient.getFirstPage, Feature Envy -> XmlRpcWorkflowManagerClient.getWorkflowInstancesByStatus, Feature Envy -> XmlRpcWorkflowManager.populateWorkflows, Feature Envy -> XmlRpcWorkflowManagerClient.getWorkflowInstanceById, Feature Envy -> XmlRpcWorkflowManagerClient.getConditionById, Feature Envy -> XmlRpcWorkflowManagerClient.getWorkflowById, Feature Envy -> XmlRpcWorkflowManagerClient.getWorkflowsByEvent, Feature Envy -> XmlRpcWorkflowManagerClient.getWorkflowInstances, Feature Envy -> XmlRpcWorkflowManagerClient.paginateWorkflowInstances, Feature Envy -> XmlRpcWorkflowManagerClient.updateWorkflowInstance, Feature Envy -> XmlRpcWorkflowManagerClient.paginateWorkflowInstances, Feature Envy -> XmlRpcWorkflowManagerClient.updateMetadataForWorkflow, Feature Envy -> XmlRpcWorkflowManagerClient.getNextPage, Feature Envy -> XmlRpcWorkflowManagerClient.getLastPage, Feature Envy -> XmlRpcWorkflowManagerClient.getPrevPage, Feature Envy -> XmlRpcWorkflowManagerClient.sendEvent]
Intra-componentFeature Envyorg.apache.oodt.cas.workflow.examples;Feature Envy -> org.apache.oodt.cas.workflow.examples;[Feature Envy -> LongCondition.evaluate, Feature Envy -> LongTask.run, Feature Envy -> NumIncrementTask.run, Feature Envy -> RandomStatusUpdateTask.run]
Intra-componentFeature Envyorg.apache.oodt.cas.workflow.instrepo;Feature Envy -> org.apache.oodt.cas.workflow.instrepo;[Feature Envy -> MemoryWorkflowInstanceRepository.paginateWorkflows, Feature Envy -> LuceneWorkflowInstanceRepository.getWorkflowInstanceById, Feature Envy -> WorkflowInstanceMetadataReader.readFields, Feature Envy -> DataSourceWorkflowInstanceRepository.addWorkflowInstanceMetadata]
Intra-componentFeature Envyorg.apache.oodt.cas.workflow.lifecycle;Feature Envy -> org.apache.oodt.cas.workflow.lifecycle;[Feature Envy -> WorkflowLifecyclesReader.readLifecycle, Feature Envy -> WorkflowLifecycleManager.getStage]
Intra-componentFeature Envyorg.apache.oodt.cas.workflow.repository;Feature Envy -> org.apache.oodt.cas.workflow.repository;[Feature Envy -> TestWorkflowRepository.validateBackwardsWorkflow, Feature Envy -> TestWorkflowRepository.testGetWorkflowsForEvent, Feature Envy -> TestWorkflowRepository.validateTaskConfiguration, Feature Envy -> TestWorkflowRepository.validateTaskCondition, Feature Envy -> TestWorkflowRepository.validateBackwardsWorkflowTasks]
Intra-componentIntensive Couplingorg.apache.oodt.cas.workflow.instrepo;Intensive Coupling -> org.apache.oodt.cas.workflow.instrepo;[Intensive Coupling -> TestLuceneWorkflowInstanceRepository.testUpdateDocumentAndPreserveId, Intensive Coupling -> TestLuceneWorkflowInstanceRepository.TestLuceneWorkflowInstanceRepository]
Intra-componentTradition Breakerorg.apache.oodt.cas.workflow.instrepo;Tradition Breaker -> org.apache.oodt.cas.workflow.instrepo;[Tradition Breaker -> LuceneWorkflowInstanceRepository, Tradition Breaker -> DataSourceWorkflowInstanceRepository]
Intra-componentIntensive Couplingorg.apache.oodt.cas.workflow.instrepo;Intensive Coupling -> org.apache.oodt.cas.workflow.instrepo;[Intensive Coupling -> DataSourceWorkflowInstanceRepository.updateWorkflowInstance, Intensive Coupling -> LuceneWorkflowInstanceRepository.toWorkflowInstance, Intensive Coupling -> DataSourceWorkflowInstanceRepository.addWorkflowInstance, Intensive Coupling -> AbstractPaginatibleInstanceRepository.getPagedWorkflows]
Intra-componentRefused Parent Bequestorg.apache.oodt.cas.workflow.instrepo;Refused Parent Bequest -> org.apache.oodt.cas.workflow.instrepo;[Refused Parent Bequest -> MemoryWorkflowInstanceRepository, Refused Parent Bequest -> DataSourceWorkflowInstanceRepository, Refused Parent Bequest -> LuceneWorkflowInstanceRepository]
Intra-componentIntensive Couplingorg.apache.oodt.cas.workflow.util;Intensive Coupling -> org.apache.oodt.cas.workflow.util;[Intensive Coupling -> XmlStructFactory.getWorkflow, Intensive Coupling -> XmlStructFactory.getWorkflowTask]
Intra-componentGod Classorg.apache.oodt.cas.workflow.engine;God Class -> org.apache.oodt.cas.workflow.engine;[God Class -> NonBlockingThreadPoolWorkflowEngine, God Class -> NonBlockingIterativeWorkflowProcessorThread, God Class -> IterativeWorkflowProcessorThread, God Class -> ThreadPoolWorkflowEngine]
Intra-methodXmlRpcWorkflowManagerClient.main;XmlRpcWorkflowManagerClient.main;[Brain Method -> XmlRpcWorkflowManagerClient.main, Intensive Coupling -> XmlRpcWorkflowManagerClient.main]
Intra-methodXmlRpcWorkflowManagerClient.getWorkflowInstances;XmlRpcWorkflowManagerClient.getWorkflowInstances;[Dispersed Coupling -> XmlRpcWorkflowManagerClient.getWorkflowInstances, Feature Envy -> XmlRpcWorkflowManagerClient.getWorkflowInstances]
Intra-methodXmlRpcWorkflowManagerClient.getWorkflows;XmlRpcWorkflowManagerClient.getWorkflows;[Dispersed Coupling -> XmlRpcWorkflowManagerClient.getWorkflows, Feature Envy -> XmlRpcWorkflowManagerClient.getWorkflows]
Intra-methodNonBlockingShepardThread.checkTaskRequiredMetadata;NonBlockingShepardThread.checkTaskRequiredMetadata;[Dispersed Coupling -> NonBlockingShepardThread.checkTaskRequiredMetadata, Feature Envy -> NonBlockingShepardThread.checkTaskRequiredMetadata]
Intra-methodDataSourceWorkflowInstanceRepository.addWorkflowInstanceMetadata;DataSourceWorkflowInstanceRepository.addWorkflowInstanceMetadata;[Dispersed Coupling -> DataSourceWorkflowInstanceRepository.addWorkflowInstanceMetadata, Feature Envy -> DataSourceWorkflowInstanceRepository.addWorkflowInstanceMetadata]
Intra-methodIterativeWorkflowProcessorThread.run;IterativeWorkflowProcessorThread.run;[Brain Method -> IterativeWorkflowProcessorThread.run, Intensive Coupling -> IterativeWorkflowProcessorThread.run]
Intra-methodXmlStructFactory.getConfiguration;XmlStructFactory.getConfiguration;[Dispersed Coupling -> XmlStructFactory.getConfiguration, Feature Envy -> XmlStructFactory.getConfiguration]
Intra-methodXmlRpcWorkflowManagerClient.getWorkflowsByEvent;XmlRpcWorkflowManagerClient.getWorkflowsByEvent;[Dispersed Coupling -> XmlRpcWorkflowManagerClient.getWorkflowsByEvent, Feature Envy -> XmlRpcWorkflowManagerClient.getWorkflowsByEvent]
Intra-methodXmlRpcWorkflowManagerClient.getWorkflowInstancesByStatus;XmlRpcWorkflowManagerClient.getWorkflowInstancesByStatus;[Dispersed Coupling -> XmlRpcWorkflowManagerClient.getWorkflowInstancesByStatus, Feature Envy -> XmlRpcWorkflowManagerClient.getWorkflowInstancesByStatus]
Intra-methodNonBlockingIterativeWorkflowProcessorThread.run;NonBlockingIterativeWorkflowProcessorThread.run;[Brain Method -> NonBlockingIterativeWorkflowProcessorThread.run, Dispersed Coupling -> NonBlockingIterativeWorkflowProcessorThread.run]
Intra-methodIterativeWorkflowProcessorThread.checkTaskRequiredMetadata;IterativeWorkflowProcessorThread.checkTaskRequiredMetadata;[Dispersed Coupling -> IterativeWorkflowProcessorThread.checkTaskRequiredMetadata, Feature Envy -> IterativeWorkflowProcessorThread.checkTaskRequiredMetadata]
Intra-methodNonBlockingThreadPoolWorkflowEngine.checkTaskRequiredMetadata;NonBlockingThreadPoolWorkflowEngine.checkTaskRequiredMetadata;[Dispersed Coupling -> NonBlockingThreadPoolWorkflowEngine.checkTaskRequiredMetadata, Feature Envy -> NonBlockingThreadPoolWorkflowEngine.checkTaskRequiredMetadata]
